week_end_date,market,brand,product_description,upc,flavor,category,season,merchandise_condition,unit_sales,dollar_sales,price_per_unit
2023-08-19,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Any Merch,2602,16678.82,6.41
2023-08-19,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Feature Only,2683,20900.57,7.79
2023-08-19,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Any Merch,914,6306.6,6.9
2023-08-19,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,1785,8496.6,4.76
2023-08-19,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BACON,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,2921,18519.14,6.34
2023-08-19,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,1056,7254.72,6.87
2023-08-19,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Feature Only,2182,12350.12,5.66
2023-08-19,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,698,3734.3,5.35
2023-08-26,NEW YORK,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,BACON,FROZEN PLANT-BASED MEAT,Summer,No Merch,1113,10017.0,9.0
2023-08-26,FLORIDA,BEYOND MEAT,BEYOND BACON PLANT-BASED STRIPS 3OZ,1000000204949,BACON,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,1025,6939.25,6.77
2023-08-26,WEST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,1489,10705.91,7.19
2023-08-26,TEXAS,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,No Merch,1306,10500.24,8.04
2023-08-26,CALIFORNIA,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,686,4266.92,6.22
2023-08-26,NEW YORK,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Feature Only,1366,11474.4,8.4
2023-08-26,MIDWEST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Feature Only,1652,12703.88,7.69
2023-08-26,TOTAL US,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Feature Only,2662,26407.04,9.92
2023-08-26,NEW YORK,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Feature Only,1803,18697.11,10.37
2023-08-26,NEW YORK,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Feature Only,2271,20756.94,9.14
2023-08-26,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BACON,FROZEN PLANT-BASED MEAT,Summer,Display Only,753,4277.04,5.68
2023-08-26,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Feature And Display,1743,10179.12,5.84
2023-08-26,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,845,5771.35,6.83
2023-08-26,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Feature Only,1648,10843.84,6.58
2023-08-26,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,No Merch,1199,8057.28,6.72
2023-08-26,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Display Only,1683,13430.34,7.98
2023-08-26,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,1284,7511.4,5.85
2023-08-26,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Feature Only,1279,7674.0,6.0
2023-08-26,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,741,4164.42,5.62
2023-08-26,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Feature Only,2580,17337.6,6.72
2023-09-02,TEXAS,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,888,5887.44,6.63
2023-09-02,MIDWEST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Feature And Display,556,4320.12,7.77
2023-09-02,TOTAL US,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Any Merch,1215,5613.3,4.62
2023-09-02,CALIFORNIA,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Any Merch,1048,9673.04,9.23
2023-09-02,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Display Only,659,4276.91,6.49
2023-09-02,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,661,4131.25,6.25
2023-09-02,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Any Merch,2969,15765.39,5.31
2023-09-02,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,2093,10737.09,5.13
2023-09-02,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,No Merch,1711,11207.05,6.55
2023-09-02,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Display Only,807,4720.95,5.85
2023-09-09,SOUTHEAST,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1843,11481.89,6.23
2023-09-09,NEW YORK,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1398,13854.18,9.91
2023-09-09,TEXAS,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Any Merch,2780,20627.6,7.42
2023-09-09,WEST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Display Only,1006,8611.36,8.56
2023-09-09,NEW YORK,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,No Merch,614,3604.18,5.87
2023-09-09,NEW YORK,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,No Merch,640,5734.4,8.96
2023-09-09,TOTAL US,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,REGULAR,FROZEN PLANT-BASED MEAT,Fall,No Merch,796,8310.24,10.44
2023-09-09,NEW YORK,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1698,14399.04,8.48
2023-09-09,MIDWEST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1456,13147.68,9.03
2023-09-09,FLORIDA,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,REGULAR,FROZEN PLANT-BASED MEAT,Fall,No Merch,894,8466.18,9.47
2023-09-09,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature Only,606,3945.06,6.51
2023-09-09,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,931,6423.9,6.9
2023-09-09,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Display Only,1755,12460.5,7.1
2023-09-09,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BACON,FROZEN PLANT-BASED MEAT,Fall,Display Only,1416,9416.4,6.65
2023-09-09,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,1658,9599.82,5.79
2023-09-09,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Any Merch,2436,13032.6,5.35
2023-09-09,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1238,7799.4,6.3
2023-09-09,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Display Only,1100,8041.0,7.31
2023-09-09,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,1690,7993.7,4.73
2023-09-16,SOUTHEAST,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,1429,10917.56,7.64
2023-09-16,CALIFORNIA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Fall,No Merch,1071,10217.34,9.54
2023-09-16,TEXAS,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Fall,No Merch,365,3124.4,8.56
2023-09-16,NORTHEAST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,HERB,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,731,6052.68,8.28
2023-09-16,MIDWEST,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Feature Only,608,6456.96,10.62
2023-09-16,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BACON,FROZEN PLANT-BASED MEAT,Fall,No Merch,773,5565.6,7.2
2023-09-16,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BACON,FROZEN PLANT-BASED MEAT,Fall,No Merch,341,2114.2,6.2
2023-09-16,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1619,9568.29,5.91
2023-09-16,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1461,11527.29,7.89
2023-09-16,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,No Merch,853,5365.37,6.29
2023-09-23,MIDWEST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Any Merch,2211,18307.08,8.28
2023-09-23,NEW YORK,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature Only,2755,22287.95,8.09
2023-09-23,TEXAS,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,No Merch,1097,9269.65,8.45
2023-09-23,NEW YORK,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,REGULAR,FROZEN PLANT-BASED MEAT,Fall,No Merch,1252,6835.92,5.46
2023-09-23,CALIFORNIA,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1214,9408.5,7.75
2023-09-23,NEW YORK,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,HERB,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,785,3925.0,5.0
2023-09-23,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1615,9496.2,5.88
2023-09-23,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,2591,16064.2,6.2
2023-09-23,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Any Merch,2568,15664.8,6.1
2023-09-23,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,No Merch,706,5492.68,7.78
2023-09-23,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Any Merch,3392,17638.4,5.2
2023-09-30,FLORIDA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1100,9625.0,8.75
2023-09-30,TOTAL US,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Display Only,1498,12703.04,8.48
2023-09-30,MIDWEST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,HERB,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1375,7755.0,5.64
2023-09-30,SOUTHEAST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,No Merch,336,2180.64,6.49
2023-09-30,NORTHEAST,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,872,4900.64,5.62
2023-09-30,NORTHEAST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,987,6425.37,6.51
2023-09-30,SOUTHEAST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,1854,15462.36,8.34
2023-09-30,WEST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,No Merch,1263,12592.11,9.97
2023-09-30,TOTAL US,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1277,11480.23,8.99
2023-09-30,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1058,5628.56,5.32
2023-09-30,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,1917,13016.43,6.79
2023-09-30,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Feature Only,2046,16265.7,7.95
2023-09-30,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BACON,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1707,12580.59,7.37
2023-09-30,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1854,10326.78,5.57
2023-09-30,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BACON,FROZEN PLANT-BASED MEAT,Fall,Display Only,900,6066.0,6.74
2023-10-07,SOUTHEAST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,REGULAR,FROZEN PLANT-BASED MEAT,Fall,No Merch,648,6233.76,9.62
2023-10-07,NORTHEAST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1066,8751.86,8.21
2023-10-07,FLORIDA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Display Only,486,4636.44,9.54
2023-10-07,SOUTHEAST,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,No Merch,1400,10752.0,7.68
2023-10-07,WEST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1048,5460.08,5.21
2023-10-07,FLORIDA,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,No Merch,800,6504.0,8.13
2023-10-07,NORTHEAST,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,1014,6550.44,6.46
2023-10-07,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1785,10138.8,5.68
2023-10-07,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,707,4008.69,5.67
2023-10-14,CALIFORNIA,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,BACON,FROZEN PLANT-BASED MEAT,Fall,Any Merch,2843,18109.91,6.37
2023-10-14,TEXAS,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,No Merch,461,4149.0,9.0
2023-10-14,TOTAL US,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1001,9699.69,9.69
2023-10-14,FLORIDA,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,668,3393.44,5.08
2023-10-14,TEXAS,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,514,3238.2,6.3
2023-10-14,CALIFORNIA,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,HERB,FROZEN PLANT-BASED MEAT,Fall,Display Only,610,3208.6,5.26
2023-10-14,SOUTHEAST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,REGULAR,FROZEN PLANT-BASED MEAT,Fall,No Merch,532,5357.24,10.07
2023-10-14,MIDWEST,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Any Merch,2061,15622.38,7.58
2023-10-14,TOTAL US,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1951,15920.16,8.16
2023-10-14,CALIFORNIA,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,2249,19858.67,8.83
2023-10-14,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature Only,2243,17809.42,7.94
2023-10-14,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,BACON,FROZEN PLANT-BASED MEAT,Fall,Feature Only,817,5874.23,7.19
2023-10-14,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BACON,FROZEN PLANT-BASED MEAT,Fall,Display Only,1732,10062.92,5.81
2023-10-14,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1890,9771.3,5.17
2023-10-14,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1811,12930.54,7.14
2023-10-14,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BACON,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1136,6622.88,5.83
2023-10-14,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BACON,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,868,5468.4,6.3
2023-10-14,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1527,11895.33,7.79
2023-10-14,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1080,6188.4,5.73
2023-10-14,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Display Only,1889,13921.93,7.37
2023-10-14,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,989,5192.25,5.25
2023-10-21,TOTAL US,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,704,5463.04,7.76
2023-10-21,CALIFORNIA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,No Merch,692,5598.28,8.09
2023-10-21,TOTAL US,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Any Merch,2135,16717.05,7.83
2023-10-21,TOTAL US,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1363,10985.78,8.06
